ContentArea,Indicator,Measure,Year,Geography,County,GeoID,Filter,FilterValue,Value,Version
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Ellsworth,20053,None,,12,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Finney,20055,None,,139,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Ford,20057,None,,95,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Franklin,20059,None,,172,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Geary,20061,None,,13,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Gove,20063,None,,No Events,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Graham,20065,None,,Suppressed,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Grant,20067,None,,28,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Gray,20069,None,,13,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Greeley,20071,None,,Suppressed,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Greenwood,20073,None,,20,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Hamilton,20075,None,,8,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Harper,20077,None,,12,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Harvey,20079,None,,96,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Haskell,20081,None,,27,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Hodgeman,20083,None,,No Events,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Jackson,20085,None,,38,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Jefferson,20087,None,,47,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Jewell,20089,None,,9,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Johnson,20091,None,,"1,687",030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Kearny,20093,None,,16,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Kingman,20095,None,,49,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Kiowa,20097,None,,Suppressed,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Labette,20099,None,,116,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Lane,20101,None,,Suppressed,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Leavenworth,20103,None,,344,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Lincoln,20105,None,,15,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Linn,20107,None,,11,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Logan,20109,None,,Suppressed,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Lyon,20111,None,,117,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Marion,20115,None,,25,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Marshall,20117,None,,20,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,McPherson,20113,None,,105,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Meade,20119,None,,11,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Miami,20121,None,,38,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Mitchell,20123,None,,9,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Montgomery,20125,None,,99,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Morris,20127,None,,6,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Morton,20129,None,,No Events,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Nemaha,20131,None,,Suppressed,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Neosho,20133,None,,13,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Ness,20135,None,,8,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Norton,20137,None,,9,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Osage,20139,None,,54,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Osborne,20141,None,,13,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Ottawa,20143,None,,17,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Pawnee,20145,None,,23,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Phillips,20147,None,,8,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Pottawatomie,20149,None,,18,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Pratt,20151,None,,28,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Rawlins,20153,None,,Suppressed,030904340220110000010100
Asthma,Emergency department visits for asthma,Number of emergency department visits for asthma,2011,County,Reno,20155,None,,70,030904340220110000010100
